org:group,resource country,org:resource,oranization country,org:role,concept:name,impact,product,time:timestamp,lifecycle:transition,case:concept:name
Org line C,Sweden,Ann-Charlotte,se,E_10,Queued,Low,PROD802,2012-01-10 11:16:22+00:00,Awaiting Assignment,1-637713545
Org line G4,Sweden,Håkan,se,,Accepted,Low,PROD397,2012-01-10 10:27:07+00:00,In Progress,1-637713651
Org line G4,Sweden,Håkan,se,,Completed,Low,PROD397,2012-01-13 12:32:34+00:00,Closed,1-637713651
Org line G4,Sweden,Samira,se,,Accepted,Medium,PROD448,2012-01-10 14:05:54+00:00,In Progress,1-637893062
Org line G4,Sweden,Samira,se,,Accepted,Medium,PROD448,2012-01-27 15:52:26+00:00,Assigned,1-637893062
Org line G4,Sweden,Samira,se,,Accepted,Medium,PROD448,2012-03-12 16:22:26+00:00,In Progress,1-637893062
Org line G4,Sweden,Samira,se,,Completed,Medium,PROD448,2012-03-12 16:22:39+00:00,Closed,1-637893062
Org line C,Sweden,Peter,se,E_7,Accepted,Major,PROD327,2012-01-10 19:56:40+00:00,In Progress,1-638091067
Org line C,Sweden,Peter,se,E_7,Completed,Major,PROD327,2012-01-13 15:46:25+00:00,Closed,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted,Major,PROD327,2012-01-13 16:55:17+00:00,In Progress,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted,Major,PROD327,2012-01-13 16:57:02+00:00,Wait,1-638091067
Org line C,Sweden,Peter,se,E_7,Queued,Major,PROD327,2012-01-16 15:55:28+00:00,Awaiting Assignment,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted,Major,PROD327,2012-01-18 10:14:25+00:00,Assigned,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted,Major,PROD327,2012-04-16 12:09:13+00:00,In Progress,1-638091067
Org line C,Sweden,Peter,se,E_7,Completed,Major,PROD327,2012-04-16 12:09:14+00:00,Closed,1-638091067
Org line C,Sweden,Peter,se,E_7,Accepted,High,PROD673,2012-01-12 09:13:47+00:00,In Progress,1-639881579
Org line C,Sweden,Peter,se,E_7,Completed,High,PROD673,2012-02-06 08:15:37+00:00,Closed,1-639881579
Org line C,France,Fabrice,se,E_7,Accepted,Medium,PROD673,2012-01-12 11:16:10+00:00,In Progress,1-639942581
Org line C,France,Fabrice,se,E_7,Accepted,Medium,PROD673,2012-02-07 11:40:16+00:00,Wait,1-639942581
Org line C,France,Fabrice,se,E_7,Accepted,Medium,PROD673,2012-02-15 15:16:52+00:00,In Progress,1-639942581
Org line C,France,Fabrice,se,E_7,Completed,Medium,PROD673,2012-02-15 15:51:00+00:00,Closed,1-639942581
Org line C,France,Bruno,fr,E_6,Accepted,Medium,PROD673,2012-01-12 12:24:50+00:00,In Progress,1-640059801
Org line C,France,Bruno,fr,E_6,Completed,Medium,PROD673,2012-01-12 12:26:04+00:00,Closed,1-640059801
Org line C,USA,Robert,se,E_4,Accepted,Major,PROD348,2012-01-12 16:14:39+00:00,In Progress,1-640254885
Org line C,USA,Robert,se,E_4,Queued,Major,PROD348,2012-01-12 16:15:03+00:00,Awaiting Assignment,1-640254885
Org line C,Sweden,Ann-Charlotte,se,E_10,Accepted,Medium,PROD802,2012-01-12 22:20:38+00:00,In Progress,1-640387614
Org line C,Sweden,Ann-Charlotte,se,E_10,Accepted,Medium,PROD802,2012-01-12 22:21:07+00:00,In Progress,1-640387614
Org line C,Sweden,Ann-Charlotte,se,E_10,Queued,Medium,PROD802,2012-01-12 22:22:43+00:00,Awaiting Assignment,1-640387614
Org line C,Sweden,Ann-Charlotte,se,E_10,Queued,Medium,PROD802,2012-01-13 22:25:40+00:00,Awaiting Assignment,1-640387614
Org line G4,Sweden,Rickard,se,,Accepted,Medium,PROD374,2012-01-13 08:04:43+00:00,In Progress,1-641023492
Org line G4,Sweden,Rickard,se,,Completed,Medium,PROD374,2012-01-26 13:51:59+00:00,Closed,1-641023492
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-01-13 09:10:14+00:00,In Progress,1-641083751
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-01-13 09:17:04+00:00,Assigned,1-641083751
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-01-22 23:36:47+00:00,In Progress,1-641083751
Org line G4,Sweden,David,se,,Completed,Medium,PROD412,2012-01-22 23:37:57+00:00,Closed,1-641083751
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-01-13 09:43:55+00:00,In Progress,1-641083987
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-01-13 09:47:37+00:00,Assigned,1-641083987
Org line G4,Sweden,David,se,,Accepted,Medium,PROD412,2012-05-17 10:54:33+00:00,In Progress,1-641083987
Org line G4,Sweden,David,se,,Completed,Medium,PROD412,2012-05-17 10:54:35+00:00,Closed,1-641083987
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-01-13 12:26:50+00:00,In Progress,1-641243011
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-01-13 12:30:57+00:00,Assigned,1-641243011
Org line A2,POLAND,Tomasz,gb,A2_1,Accepted,Medium,PROD236,2012-02-01 12:00:33+00:00,In Progress,1-641243011
Org line A2,United Kingdom,Ian,gb,A2_1,Accepted,Medium,PROD236,2012-02-01 12:53:18+00:00,Assigned,1-641243011
Org line A2,POLAND,Tomasz,gb,A2_1,Accepted,Medium,PROD236,2012-02-02 12:20:48+00:00,In Progress,1-641243011
Org line A2,POLAND,Tomasz,gb,A2_1,Completed,Medium,PROD236,2012-02-02 12:22:16+00:00,Closed,1-641243011
Org line A2,Sweden,Maria,se,A2_4,Accepted,Medium,PROD591,2012-01-13 13:40:59+00:00,In Progress,1-641306231
Org line A2,Sweden,Maria,se,A2_4,Completed,Medium,PROD591,2012-01-16 12:40:15+00:00,Closed,1-641306231
Org line G4,Sweden,Roland,se,,Accepted,High,PROD374,2012-01-13 13:25:52+00:00,In Progress,1-641323677
Org line G4,Sweden,Roland,se,,Accepted,High,PROD374,2012-01-13 13:27:12+00:00,Assigned,1-641323677
Org line G4,Sweden,Roland,se,,Accepted,High,PROD374,2012-01-13 15:30:14+00:00,In Progress,1-641323677
Org line G4,Sweden,Roland,se,,Completed,High,PROD374,2012-01-17 08:19:24+00:00,Closed,1-641323677
Org line C,USA,Robert,us,E_4,Queued,Medium,PROD436,2012-01-13 20:03:40+00:00,Awaiting Assignment,1-641530471
Org line A2,POLAND,Paulina,pl,A2_1,Accepted,High,PROD776,2012-01-16 14:45:58+00:00,In Progress,1-642766943
Org line A2,POLAND,Paulina,pl,A2_1,Accepted,High,PROD776,2012-01-16 15:36:17+00:00,Wait,1-642766943
Org line A2,POLAND,Paulina,pl,A2_1,Accepted,High,PROD776,2012-01-18 08:17:27+00:00,In Progress,1-642766943
Org line A2,POLAND,Paulina,pl,A2_1,Completed,High,PROD776,2012-01-18 08:18:16+00:00,Closed,1-642766943
Org line C,INDIA,Ramith,us,E_4,Accepted,Medium,PROD793,2012-01-16 16:03:47+00:00,In Progress,1-642846054
Org line C,INDIA,Ramith,us,E_4,Accepted,Medium,PROD793,2012-01-16 16:14:34+00:00,In Progress,1-642846054
Org line C,INDIA,Ramith,us,E_4,Completed,Medium,PROD793,2012-05-23 13:53:24+00:00,Closed,1-642846054
Org line C,INDIA,Ramith,us,E_4,Accepted,Major,PROD793,2012-01-17 13:09:37+00:00,In Progress,1-643556695
Org line C,INDIA,Ramith,us,E_4,Completed,Major,PROD793,2012-02-23 09:11:36+00:00,Closed,1-643556695
Org line G4,Sweden,Mattias,se,,Accepted,High,PROD108,2012-01-17 14:56:44+00:00,In Progress,1-643706642
Org line G4,Sweden,Mattias,se,,Accepted,High,PROD108,2012-01-17 15:33:32+00:00,In Progress,1-643706642
Org line G4,Sweden,Mattias,se,,Completed,High,PROD108,2012-01-19 08:16:38+00:00,Closed,1-643706642
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-01-18 11:17:02+00:00,In Progress,1-644748889
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-01-18 11:19:42+00:00,Closed,1-644748889
Org line C,Sweden,Kåre,be,E_1,Accepted,High,PROD745,2012-01-18 15:02:14+00:00,In Progress,1-644992956
Org line C,Sweden,Kåre,be,E_1,Accepted,High,PROD745,2012-01-18 15:04:14+00:00,In Progress,1-644992956
Org line C,Sweden,Kåre,be,E_1,Accepted,High,PROD745,2012-01-23 10:21:55+00:00,Wait,1-644992956
Org line C,Sweden,Kåre,be,E_1,Completed,High,PROD745,2012-04-20 14:15:47+00:00,Closed,1-644992956
Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-19 09:47:12+00:00,In Progress,1-647796802
Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-19 10:22:55+00:00,Assigned,1-647796802
Org line G4,Sweden,David,se,,Accepted,High,PROD412,2012-01-19 14:07:04+00:00,In Progress,1-647796802
Org line G4,Sweden,David,se,,Completed,High,PROD412,2012-01-22 23:31:32+00:00,Closed,1-647796802
Org line F,Belgium,Marc,be,,Accepted,Major,PROD821,2012-01-19 10:31:05+00:00,In Progress,1-647841758
Org line F,Belgium,Marc,be,,Completed,Major,PROD821,2012-01-19 10:36:41+00:00,Closed,1-647841758
Org line F,Belgium,Marc,be,,Accepted,Major,PROD821,2012-02-03 15:24:29+00:00,In Progress,1-647841758
Org line C,Belgium,Peter,be,C_1,Queued,Major,PROD821,2012-02-03 15:27:38+00:00,Awaiting Assignment,1-647841758
Org line G4,Sweden,Per,se,,Accepted,Medium,PROD374,2012-01-23 09:18:48+00:00,In Progress,1-649887393
Org line G4,Sweden,Per,se,,Completed,Medium,PROD374,2012-03-28 11:23:22+00:00,Closed,1-649887393
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2012-01-23 13:22:40+00:00,In Progress,1-650123293
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2012-01-23 13:23:00+00:00,Assigned,1-650123293
Org line G4,Sweden,Roland,se,,Accepted,Medium,PROD374,2012-01-24 08:47:44+00:00,In Progress,1-650123293
Org line G4,Sweden,Roland,se,,Completed,Medium,PROD374,2012-03-19 21:37:49+00:00,Closed,1-650123293
Org line F,Belgium,Marc,se,,Accepted,Medium,PROD753,2012-01-23 13:25:31+00:00,In Progress,1-650135511
Org line F,Belgium,Marc,se,,Completed,Medium,PROD753,2012-03-15 04:34:37+00:00,Closed,1-650135511
Org line G4,Sweden,Erik,se,,Accepted,Medium,PROD551,2012-01-24 08:43:58+00:00,In Progress,1-650892393
Org line G4,Sweden,Erik,se,,Completed,Medium,PROD551,2012-01-25 07:28:41+00:00,Closed,1-650892393
Org line A2,USA,David,us,A2_3,Accepted,Medium,PROD231,2012-01-25 15:36:13+00:00,In Progress,1-652270498
Org line A2,USA,David,us,A2_3,Completed,Medium,PROD231,2012-03-14 12:26:04+00:00,Closed,1-652270498
Org line G4,Sweden,Håkan,se,,Accepted,Medium,PROD397,2012-01-26 08:21:24+00:00,In Progress,1-652874271
Org line G4,Sweden,Håkan,se,,Completed,Medium,PROD397,2012-04-02 17:10:52+00:00,Closed,1-652874271
Org line G4,Sweden,Rickard,se,,Accepted,Low,PROD374,2012-01-26 09:54:38+00:00,In Progress,1-652925445
Org line G4,Sweden,Rickard,se,,Completed,Low,PROD374,2012-04-30 14:21:26+00:00,Closed,1-652925445
Org line A2,POLAND,Miroslaw,pl,A2_1,Accepted,Medium,PROD761,2012-01-26 16:50:33+00:00,In Progress,1-653254236
Org line A2,POLAND,Miroslaw,pl,A2_1,Accepted,Medium,PROD761,2012-01-26 16:52:01+00:00,Wait,1-653254236
Org line A2,POLAND,Miroslaw,pl,A2_1,Completed,Medium,PROD761,2012-05-23 17:34:17+00:00,Closed,1-653254236
Org line C,USA,Kymaria,us,V3_3,Queued,Major,PROD306,2012-01-26 19:30:56+00:00,Awaiting Assignment,1-653314473
Org line C,USA,Kymaria,us,V3_3,Accepted,Major,PROD306,2012-02-17 16:17:24+00:00,In Progress,1-653314473
Org line C,USA,Kymaria,us,V3_3,Completed,Major,PROD306,2012-03-23 16:15:21+00:00,Closed,1-653314473
Org line C,INDIA,-,us,E_7,Queued,High,PROD597,2012-01-27 10:57:21+00:00,Awaiting Assignment,1-653989471
Org line C,INDIA,-,us,E_7,Accepted,High,PROD597,2012-02-03 13:38:44+00:00,In Progress,1-653989471
Org line C,INDIA,Santosh,us,E_7,Accepted,High,PROD597,2012-02-03 13:48:12+00:00,In Progress,1-653989471
Org line C,Sweden,Mats,us,E_4,Accepted,Medium,PROD815,2012-01-30 15:52:24+00:00,In Progress,1-655536176
Org line C,Sweden,Mats,us,E_4,Completed,Medium,PROD815,2012-02-22 17:53:37+00:00,Closed,1-655536176
Org line G4,Sweden,Per,se,,Accepted,Medium,PROD374,2012-01-31 18:42:52+00:00,In Progress,1-656510751
Org line G4,Sweden,Per,se,,Completed,Medium,PROD374,2012-02-05 12:36:35+00:00,Closed,1-656510751
Org line G4,Sweden,Per,se,,Accepted,Medium,PROD374,2012-02-05 12:37:39+00:00,In Progress,1-656510751
Org line G4,Sweden,Per,se,,Completed,Medium,PROD374,2012-02-05 12:37:58+00:00,Closed,1-656510751
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD412,2012-02-01 07:33:06+00:00,In Progress,1-656868426
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD412,2012-02-01 07:34:10+00:00,Assigned,1-656868426
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD412,2012-02-01 08:36:55+00:00,Wait,1-656868426
Org line G4,Sweden,Marco,se,,Completed,Medium,PROD412,2012-02-22 08:36:51+00:00,Closed,1-656868426
Org line C,Belgium,Peter,be,E_1,Accepted,Medium,PROD221,2012-02-01 11:40:32+00:00,In Progress,1-657063150
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD221,2012-02-08 06:39:43+00:00,Awaiting Assignment,1-657063150
Org line C,INDIA,Anup,be,E_8,Accepted,Medium,PROD221,2012-02-17 08:59:31+00:00,Assigned,1-657063150
Org line C,Belgium,Peter,be,E_1,Queued,Medium,PROD221,2012-02-27 10:08:24+00:00,Awaiting Assignment,1-657063150
Org line C,Sweden,Kåre,be,E_1,Accepted,Medium,PROD221,2012-02-27 13:49:10+00:00,In Progress,1-657063150
Org line C,INDIA,Amar,in,E_4,Accepted,Low,PROD325,2012-02-01 13:50:00+00:00,In Progress,1-657163590
Org line C,INDIA,Amar,in,E_4,Accepted,Low,PROD325,2012-02-01 13:51:44+00:00,Assigned,1-657163590
Org line C,INDIA,Amar,in,E_4,Completed,Low,PROD325,2012-03-13 20:08:32+00:00,Closed,1-657163590
Org line A2,Sweden,Maria,se,A2_4,Accepted,High,PROD591,2012-02-01 16:15:24+00:00,In Progress,1-657368644
Org line A2,Sweden,Maria,se,A2_4,Completed,High,PROD591,2012-02-03 15:04:20+00:00,Closed,1-657368644
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD412,2012-02-02 10:49:59+00:00,In Progress,1-657768145
Org line G4,Sweden,Marco,se,,Accepted,Medium,PROD412,2012-02-02 11:09:49+00:00,Assigned,1-657768145
Org line G4,Sweden,Marco,se,,Completed,Medium,PROD412,2012-02-15 14:30:50+00:00,Closed,1-657768145
Org line C,USA,Jay,us,E_4,Accepted,Major,PROD348,2012-02-02 16:49:22+00:00,In Progress,1-658092528
Org line C,USA,Jay,us,E_4,Completed,Major,PROD348,2012-02-02 16:50:53+00:00,Closed,1-658092528
Org line G4,Sweden,Mattias,se,,Accepted,Medium,PROD108,2012-02-06 09:49:01+00:00,In Progress,1-659231191
Org line G4,Sweden,Mattias,se,,Completed,Medium,PROD108,2012-02-27 14:31:19+00:00,Closed,1-659231191
Org line G4,Sweden,Roland,se,,Accepted,High,PROD374,2012-02-06 12:40:31+00:00,In Progress,1-659376592
Org line G4,Sweden,Roland,se,,Completed,High,PROD374,2012-02-09 13:29:59+00:00,Closed,1-659376592
Org line A2,Sweden,Kristina,se,A2_3,Accepted,Medium,PROD231,2012-02-06 14:22:56+00:00,In Progress,1-659539868
Org line A2,Sweden,Kristina,se,A2_3,Completed,Medium,PROD231,2012-03-27 14:15:36+00:00,Closed,1-659539868
Org line G4,Sweden,Bharath,se,,Accepted,Medium,PROD397,2012-02-06 15:35:43+00:00,In Progress,1-659618631
Org line G4,Sweden,Bharath,se,,Completed,Medium,PROD397,2012-02-20 10:48:15+00:00,Closed,1-659618631
Org line C,Sweden,Tomas,se,C_6,Accepted,Medium,PROD660,2012-02-07 08:29:35+00:00,In Progress,1-659922661
Org line C,Sweden,Tomas,se,C_6,Queued,Medium,PROD660,2012-02-08 08:44:29+00:00,Awaiting Assignment,1-659922661
Org line C,INDIA,Rajesh Kumar,in,E_7,Queued,Major,PROD597,2012-03-08 14:51:56+00:00,Awaiting Assignment,1-660268091
Org line C,INDIA,Rajesh Kumar,in,E_7,Accepted,Major,PROD597,2012-03-15 12:38:48+00:00,In Progress,1-660268091
Org line C,INDIA,Rajesh Kumar,in,E_7,Completed,Major,PROD597,2012-03-15 12:39:42+00:00,Closed,1-660268091
Org line C,INDIA,Rajesh Kumar,in,E_7,Accepted,Major,PROD597,2012-03-15 14:01:24+00:00,In Progress,1-660268091
Org line C,INDIA,Rajesh Kumar,in,E_7,Completed,Major,PROD597,2012-03-15 14:05:26+00:00,Closed,1-660268091
Org line C,Sweden,Martin,se,C_6,Accepted,Low,PROD802,2012-02-07 17:09:58+00:00,In Progress,1-660393401
Org line C,Sweden,Martin,se,C_6,Accepted,Low,PROD802,2012-02-21 13:49:07+00:00,Wait,1-660393401
Org line C,Sweden,Martin,se,C_6,Completed,Low,PROD802,2012-02-28 09:49:20+00:00,Closed,1-660393401
Org line C,Sweden,Pascal,se,C_6,Accepted,Medium,PROD804,2012-02-08 13:18:12+00:00,In Progress,1-660786538
Org line C,Sweden,Pascal,se,C_6,Accepted,Medium,PROD804,2012-02-08 13:27:33+00:00,Wait,1-660786538
Org line C,Sweden,Pascal,se,C_6,Completed,Medium,PROD804,2012-04-11 13:56:45+00:00,Closed,1-660786538
Org line A2,Sweden,Ann-Charlotte,se,A2_3,Accepted,Low,PROD368,2012-02-08 14:43:39+00:00,In Progress,1-660873096
Org line A2,Sweden,Ann-Charlotte,se,A2_3,Completed,Low,PROD368,2012-03-14 12:44:52+00:00,Closed,1-660873096
Org line C,Sweden,Emil,se,C_6,Queued,Medium,PROD544,2012-02-08 14:57:42+00:00,Awaiting Assignment,1-660903884
Org line C,Sweden,Emil,se,C_6,Accepted,Medium,PROD544,2012-04-04 11:29:21+00:00,In Progress,1-660903884
Org line C,Sweden,Emil,se,C_6,Completed,Medium,PROD544,2012-04-04 11:29:32+00:00,Closed,1-660903884
Org line G4,Sweden,Roland,se,,Accepted,Low,PROD374,2012-02-08 17:07:29+00:00,In Progress,1-660949435
Org line G4,Sweden,Roland,se,,Completed,Low,PROD374,2012-03-13 11:35:07+00:00,Closed,1-660949435
Org line C,INDIA,Hineesh,us,E_4,Accepted,Major,PROD793,2012-02-09 09:52:23+00:00,In Progress,1-661231558
Org line C,INDIA,Hineesh,us,E_4,Completed,Major,PROD793,2012-03-05 15:52:49+00:00,Closed,1-661231558
Org line A2,Sweden,Saki,us,A2_4,Accepted,High,PROD521,2012-02-09 11:25:45+00:00,In Progress,1-661706786
Org line A2,Sweden,Saki,us,A2_4,Accepted,High,PROD521,2012-02-16 17:15:37+00:00,Wait,1-661706786
Org line A2,Sweden,Saki,us,A2_4,Completed,High,PROD521,2012-05-02 10:07:53+00:00,Closed,1-661706786
Org line C,Sweden,Leif,se,E_10,Accepted,High,PROD646,2012-02-09 16:36:08+00:00,In Progress,1-663851111
Org line C,Sweden,Leif,se,E_10,Completed,High,PROD646,2012-03-01 10:40:26+00:00,Closed,1-663851111
Org line G4,Sweden,Katarina,se,,Accepted,Medium,PROD374,2012-02-10 08:52:07+00:00,In Progress,1-664579051
Org line G4,Sweden,Katarina,se,,Completed,Medium,PROD374,2012-02-29 14:32:49+00:00,Closed,1-664579051
Org line C,USA,Robert,us,E_4,Queued,Major,PROD436,2012-02-18 18:44:35+00:00,Awaiting Assignment,1-669119156
Org line C,USA,Robert,us,E_4,Accepted,Major,PROD436,2012-02-28 16:36:29+00:00,In Progress,1-669119156
Org line C,INDIA,Ramith,us,E_4,Accepted,Major,PROD436,2012-02-28 16:37:04+00:00,Assigned,1-669119156
Org line C,INDIA,Hineesh,us,E_4,Accepted,Major,PROD436,2012-02-28 17:08:07+00:00,Assigned,1-669119156
Org line C,INDIA,Hineesh,us,E_4,Completed,Major,PROD436,2012-03-05 16:29:45+00:00,Closed,1-669119156
Org line G4,Sweden,Per,se,,Accepted,Medium,PROD374,2012-02-12 21:01:32+00:00,In Progress,1-669202942
Org line G4,Sweden,Per,se,,Completed,Medium,PROD374,2012-03-27 23:15:40+00:00,Closed,1-669202942
Org line C,Sweden,Peter,se,E_7,Accepted,High,PROD673,2012-02-13 08:03:37+00:00,In Progress,1-669804759
Org line C,Sweden,Peter,se,E_7,Completed,High,PROD673,2012-04-01 17:50:09+00:00,Closed,1-669804759
Org line C,USA,Robert,in,E_4,Accepted,Medium,PROD793,2012-02-13 10:03:27+00:00,In Progress,1-670754761
Org line C,USA,Robert,in,E_4,Accepted,Medium,PROD793,2012-02-13 10:06:36+00:00,Wait,1-670754761
Org line C,USA,Robert,in,E_4,Queued,Medium,PROD793,2012-02-28 17:17:05+00:00,Awaiting Assignment,1-670754761
Org line C,USA,Robert,us,E_4,Accepted,Medium,PROD793,2012-02-13 14:06:44+00:00,In Progress,1-672506739
Org line C,USA,Robert,us,E_4,Accepted,Medium,PROD793,2012-02-13 14:10:57+00:00,Wait,1-672506739
Org line C,USA,Robert,us,E_4,Queued,Medium,PROD793,2012-03-07 13:20:54+00:00,Awaiting Assignment,1-672506739
Org line C,Sweden,Vaibhav,us,E_4,Accepted,Medium,PROD793,2012-03-12 19:32:08+00:00,In Progress,1-672506739
Org line C,INDIA,Hineesh,us,E_4,Accepted,Medium,PROD793,2012-04-10 13:33:37+00:00,In Progress,1-672506739
Org line C,INDIA,Hineesh,us,E_4,Completed,Medium,PROD793,2012-04-10 13:36:46+00:00,Closed,1-672506739
Org line G3,POLAND,Ewa,us,,Accepted,High,PROD98,2012-02-13 14:58:36+00:00,In Progress,1-672743704
Org line G3,POLAND,Ewa,us,,Completed,High,PROD98,2012-02-14 10:14:30+00:00,Closed,1-672743704
Org line A2,China,Anson,cn,A2_5,Accepted,Medium,PROD789,2012-02-13 17:15:25+00:00,In Progress,1-672807011
Org line A2,China,Anson,cn,A2_5,Accepted,Medium,PROD789,2012-05-11 13:23:52+00:00,In Progress,1-672807011
Org line A2,China,Anson,cn,A2_5,Completed,Medium,PROD789,2012-05-11 13:24:43+00:00,Closed,1-672807011
Org line C,Sweden,Leif,se,E_10,Queued,Major,PROD209,2012-02-14 09:48:36+00:00,Awaiting Assignment,1-672975080
Org line C,Belgium,Steve,se,E_10,Accepted,Major,PROD209,2012-02-14 14:47:11+00:00,In Progress,1-672975080
Org line C,Belgium,Steve,se,E_10,Completed,Major,PROD209,2012-02-15 11:00:42+00:00,Closed,1-672975080
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-14 12:38:20+00:00,In Progress,1-673143636
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-14 12:53:55+00:00,Closed,1-673143636
Org line G4,Sweden,Erik,se,,Accepted,Medium,PROD176,2012-02-14 10:46:27+00:00,In Progress,1-673151866
Org line G4,Sweden,Erik,se,,Completed,Medium,PROD176,2012-02-14 15:19:06+00:00,Closed,1-673151866
Org line C,Sweden,Vesa,se,C_6,Accepted,Medium,PROD805,2012-02-14 12:50:22+00:00,In Progress,1-673224718
Org line C,Sweden,Vesa,se,C_6,Queued,Medium,PROD805,2012-02-14 12:55:42+00:00,Awaiting Assignment,1-673224718
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD756,2012-02-15 11:57:26+00:00,In Progress,1-675150191
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD756,2012-02-15 12:04:34+00:00,Assigned,1-675150191
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD756,2012-02-16 12:15:34+00:00,In Progress,1-675150191
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD756,2012-03-28 12:23:58+00:00,Wait,1-675150191
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD756,2012-04-11 13:49:27+00:00,In Progress,1-675150191
Org line A2,POLAND,Krzysztof,pl,A2_1,Accepted,Medium,PROD756,2012-04-11 16:10:11+00:00,Wait,1-675150191
Org line A2,POLAND,Krzysztof,pl,A2_1,Completed,Medium,PROD756,2012-04-27 10:37:00+00:00,Closed,1-675150191
Org line G3,POLAND,Ewa,us,,Accepted,Medium,PROD98,2012-02-15 13:55:14+00:00,In Progress,1-675664904
Org line G3,POLAND,Ewa,us,,Completed,Medium,PROD98,2012-02-15 13:55:56+00:00,Closed,1-675664904
Org line C,USA,Robert,us,E_4,Queued,High,PROD793,2012-03-07 08:22:21+00:00,Awaiting Assignment,1-675685459
Org line C,Sweden,Vaibhav,us,E_4,Accepted,High,PROD793,2012-03-12 19:20:37+00:00,In Progress,1-675685459
Org line C,Sweden,Vaibhav,us,E_4,Completed,High,PROD793,2012-03-12 19:20:52+00:00,Closed,1-675685459
Org line C,USA,Robert,us,E_4,Queued,High,PROD793,2012-03-07 08:24:27+00:00,Awaiting Assignment,1-675797761
